kind,source_segment,source_offset,source_linear,target_segment,target_offset,target_linear
near_jump,0,12516,12516,0,12266,12266
near_jump,0,12862,12862,0,12865,12865
near_jump,0,12785,12785,0,12790,12790
near_jump,0,12787,12787,0,12831,12831
near_jump,0,12749,12749,0,12754,12754
near_jump,0,12751,12751,0,12770,12770
near_jump,0,12770,12770,0,12865,12865
near_jump,0,12890,12890,0,12895,12895
near_jump,0,12892,12892,0,12908,12908
near_jump,0,13397,13397,0,13402,13402
near_jump,0,13399,13399,0,13413,13413
near_jump,0,13537,13537,0,13609,13609
near_jump,0,13091,13091,0,13096,13096
near_jump,0,13093,13093,0,13103,13103
near_jump,0,13881,13881,0,13886,13886
near_jump,0,13883,13883,0,14549,14549
far_call,0,14769,14769,5915,6534,101174
near_jump,0,14781,14781,0,14786,14786
near_jump,0,14783,14783,0,14890,14890
far_call,0,21079,21079,3106,2146,51842
near_jump,0,22549,22549,0,22554,22554
near_jump,0,22551,22551,0,22558,22558
near_jump,0,22565,22565,0,22570,22570
near_jump,0,22567,22567,0,22612,22612
near_jump,0,22860,22860,0,22865,22865
near_jump,0,22862,22862,0,22870,22870
near_jump,0,22879,22879,0,22884,22884
near_jump,0,22881,22881,0,22889,22889
near_jump,0,22904,22904,0,22909,22909
near_jump,0,22906,22906,0,22926,22926
near_jump,0,22935,22935,0,22940,22940
near_jump,0,22937,22937,0,22959,22959
near_jump,0,17523,17523,0,17528,17528
near_jump,0,17525,17525,0,17543,17543
near_jump,0,18505,18505,0,18510,18510
near_jump,0,18507,18507,0,18555,18555
near_jump,0,18538,18538,0,18543,18543
near_jump,0,18540,18540,0,18555,18555
near_jump,0,18889,18889,0,18894,18894
near_jump,0,18891,18891,0,18902,18902
near_jump,0,19270,19270,0,19275,19275
near_jump,0,19272,19272,0,19626,19626
near_jump,0,19648,19648,0,19653,19653
near_jump,0,19650,19650,0,20019,20019
near_jump,0,18226,18226,0,18231,18231
near_jump,0,18228,18228,0,18254,18254
near_jump,0,18289,18289,0,18294,18294
near_jump,0,18291,18291,0,18384,18384
near_jump,0,18389,18389,0,18394,18394
near_jump,0,18391,18391,0,18425,18425
far_call,0,6028,6028,5915,6534,101174
far_call,0,6043,6043,5915,6534,101174
near_jump,0,6089,6089,0,6094,6094
near_jump,0,6091,6091,0,6028,6028
near_jump,0,6332,6332,0,6337,6337
near_jump,0,6334,6334,0,6406,6406
near_jump,0,6473,6473,0,6478,6478
near_jump,0,6475,6475,0,6518,6518
far_call,0,11408,11408,3106,3600,53296
far_call,0,11419,11419,5915,6534,101174
far_call,0,11437,11437,3106,2146,51842
far_call,0,11445,11445,3106,15908,65604
near_jump,0,11450,11450,0,11580,11580
near_jump,0,12810,12810,0,12815,12815
near_jump,0,12812,12812,0,12831,12831
near_jump,0,12831,12831,0,12865,12865
near_jump,0,12903,12903,0,12908,12908
near_jump,0,12905,12905,0,12576,12576
near_jump,0,13408,13408,0,13413,13413
near_jump,0,13410,13410,0,13434,13434
near_jump,0,13098,13098,0,13103,13103
near_jump,0,13100,13100,0,13357,13357
far_call,0,13103,13103,5915,6534,101174
near_jump,0,13110,13110,0,13115,13115
near_jump,0,13112,13112,0,13235,13235
near_jump,0,13892,13892,0,13897,13897
near_jump,0,13894,13894,0,14549,14549
near_jump,0,22603,22603,0,22608,22608
near_jump,0,22605,22605,0,22612,22612
near_jump,0,22619,22619,0,22624,22624
near_jump,0,22621,22621,0,22666,22666
near_jump,0,22914,22914,0,22919,22919
near_jump,0,22916,22916,0,22926,22926
near_jump,0,22945,22945,0,22950,22950
near_jump,0,22947,22947,0,23141,23141
near_jump,0,22968,22968,0,22973,22973
near_jump,0,22970,22970,0,22979,22979
near_jump,0,17533,17533,0,17538,17538
near_jump,0,17535,17535,0,17543,17543
near_jump,0,17552,17552,0,17557,17557
near_jump,0,17554,17554,0,17572,17572
near_jump,0,18564,18564,0,18569,18569
near_jump,0,18566,18566,0,18577,18577
near_jump,0,18897,18897,0,18902,18902
near_jump,0,18899,18899,0,18948,18948
near_jump,0,18930,18930,0,18935,18935
near_jump,0,18932,18932,0,18948,18948
near_jump,0,19284,19284,0,19289,19289
near_jump,0,19286,19286,0,19297,19297
near_jump,0,19658,19658,0,19663,19663
near_jump,0,19660,19660,0,20019,20019
near_jump,0,20024,20024,0,20029,20029
near_jump,0,20026,20026,0,20476,20476
near_jump,0,18299,18299,0,18304,18304
near_jump,0,18301,18301,0,18372,18372
near_jump,0,18398,18398,0,18403,18403
near_jump,0,18400,18400,0,18425,18425
far_call,0,6100,6100,5915,6480,101120
far_call,0,6114,6114,5915,6480,101120
near_jump,0,6127,6127,0,6132,6132
near_jump,0,6129,6129,0,6141,6141
near_jump,0,6527,6527,0,6692,6692
near_jump,0,13122,13122,0,13127,13127
near_jump,0,13124,13124,0,13171,13171
near_jump,0,13247,13247,0,13252,13252
near_jump,0,13249,13249,0,13296,13296
near_jump,0,13903,13903,0,13908,13908
near_jump,0,13905,13905,0,14549,14549
near_jump,0,22657,22657,0,22662,22662
near_jump,0,22659,22659,0,22666,22666
near_jump,0,22670,22670,0,22675,22675
near_jump,0,22672,22672,0,22764,22764
near_jump,0,22923,22923,0,22930,22930
near_jump,0,22954,22954,0,22959,22959
near_jump,0,22956,22956,0,23141,23141
near_jump,0,23146,23146,0,23151,23151
near_jump,0,23148,23148,0,23170,23170
near_jump,0,22984,22984,0,22989,22989
near_jump,0,22986,22986,0,23045,23045
near_jump,0,17562,17562,0,17567,17567
near_jump,0,17564,17564,0,17572,17572
near_jump,0,17579,17579,0,17584,17584
near_jump,0,17581,17581,0,17599,17599
near_jump,0,18572,18572,0,18577,18577
near_jump,0,18574,18574,0,18622,18622
near_jump,0,18605,18605,0,18610,18610
near_jump,0,18607,18607,0,18622,18622
near_jump,0,18957,18957,0,18962,18962
near_jump,0,18959,18959,0,18970,18970
near_jump,0,19292,19292,0,19297,19297
near_jump,0,19294,19294,0,19342,19342
near_jump,0,19325,19325,0,19330,19330
near_jump,0,19327,19327,0,19342,19342
near_jump,0,19672,19672,0,19677,19677
near_jump,0,19674,19674,0,19685,19685
near_jump,0,20034,20034,0,20039,20039
near_jump,0,20036,20036,0,20074,20074
near_jump,0,20481,20481,0,20486,20486
near_jump,0,20483,20483,0,20508,20508
far_call,0,18308,18308,3106,19830,69526
near_jump,0,18321,18321,0,18326,18326
near_jump,0,18323,18323,0,18365,18365
near_jump,0,18408,18408,0,18413,18413
near_jump,0,18410,18410,0,18425,18425
near_jump,0,6136,6136,0,6141,6141
near_jump,0,6138,6138,0,6028,6028
near_jump,0,6316,6316,0,6321,6321
near_jump,0,6318,6318,0,6327,6327
near_jump,0,6695,6695,0,6700,6700
near_jump,0,6697,6697,0,6622,6622
near_jump,0,13147,13147,0,13152,13152
near_jump,0,13149,13149,0,13171,13171
near_jump,0,13183,13183,0,13188,13188
near_jump,0,13185,13185,0,13232,13232
near_jump,0,13272,13272,0,13277,13277
near_jump,0,13274,13274,0,13296,13296
near_jump,0,13308,13308,0,13313,13313
near_jump,0,13310,13310,0,13357,13357
near_jump,0,13939,13939,0,13944,13944
near_jump,0,13941,13941,0,14112,14112
far_call,0,22679,22679,5915,6480,101120
far_call,0,22693,22693,5915,6480,101120
near_jump,0,22706,22706,0,22711,22711
near_jump,0,22708,22708,0,22764,22764
near_jump,0,23156,23156,0,23161,23161
near_jump,0,23158,23158,0,23352,23352
near_jump,0,23179,23179,0,23184,23184
near_jump,0,23181,23181,0,23190,23190
far_call,0,23034,23034,3106,32538,82234
near_jump,0,23042,23042,0,23049,23049
near_jump,0,23055,23055,0,23060,23060
near_jump,0,23057,23057,0,23072,23072
near_jump,0,17589,17589,0,17594,17594
near_jump,0,17591,17591,0,17599,17599
near_jump,0,17604,17604,0,17609,17609
near_jump,0,17606,17606,0,17624,17624
near_jump,0,18631,18631,0,18636,18636
near_jump,0,18633,18633,0,18644,18644
near_jump,0,18965,18965,0,18970,18970
near_jump,0,18967,18967,0,19016,19016
near_jump,0,18998,18998,0,19003,19003
near_jump,0,19000,19000,0,19016,19016
near_jump,0,19351,19351,0,19356,19356
near_jump,0,19353,19353,0,19364,19364
near_jump,0,19680,19680,0,19685,19685
near_jump,0,19682,19682,0,19731,19731
near_jump,0,19713,19713,0,19718,19718
near_jump,0,19715,19715,0,19731,19731
near_jump,0,20063,20063,0,20068,20068
near_jump,0,20065,20065,0,20074,20074
near_jump,0,20079,20079,0,20084,20084
near_jump,0,20081,20081,0,20119,20119
near_jump,0,20491,20491,0,20496,20496
near_jump,0,20493,20493,0,20508,20508
far_call,0,18330,18330,3106,22056,71752
far_call,0,18342,18342,3106,22924,72620
far_call,0,18354,18354,3106,9836,59532
near_jump,0,18362,18362,0,18369,18369
near_jump,0,18369,18369,0,18384,18384
near_jump,0,6700,6700,0,6705,6705
near_jump,0,6702,6702,0,6796,6796
near_jump,0,6633,6633,0,6895,6895
near_jump,0,13208,13208,0,13213,13213
near_jump,0,13210,13210,0,13232,13232
near_jump,0,13232,13232,0,13357,13357
near_jump,0,13333,13333,0,13338,13338
near_jump,0,13335,13335,0,13357,13357
far_call,0,13990,13990,5915,6618,101258
near_jump,0,14020,14020,0,14025,14025
near_jump,0,14022,14022,0,14033,14033
near_jump,0,14124,14124,0,14129,14129
near_jump,0,14126,14126,0,14134,14134
near_jump,0,22747,22747,0,22752,22752
near_jump,0,22749,22749,0,22764,22764
near_jump,0,23165,23165,0,23170,23170
near_jump,0,23167,23167,0,23352,23352
near_jump,0,23357,23357,0,23362,23362
near_jump,0,23359,23359,0,23381,23381
near_jump,0,23195,23195,0,23200,23200
near_jump,0,23197,23197,0,23256,23256
far_call,0,23064,23064,3106,2146,51842
far_call,0,23097,23097,3106,24624,74320
far_call,0,23133,23133,3106,24624,74320
near_jump,0,17614,17614,0,17619,17619
near_jump,0,17616,17616,0,17624,17624
near_jump,0,17628,17628,0,17633,17633
near_jump,0,17630,17630,0,17840,17840
near_jump,0,18639,18639,0,18644,18644
near_jump,0,18641,18641,0,18689,18689
near_jump,0,18672,18672,0,18677,18677
near_jump,0,18674,18674,0,18689,18689
near_jump,0,19025,19025,0,19030,19030
near_jump,0,19027,19027,0,19038,19038
near_jump,0,19359,19359,0,19364,19364
near_jump,0,19361,19361,0,19409,19409
near_jump,0,19392,19392,0,19397,19397
near_jump,0,19394,19394,0,19409,19409
near_jump,0,19740,19740,0,19745,19745
near_jump,0,19742,19742,0,19753,19753
near_jump,0,20108,20108,0,20113,20113
near_jump,0,20110,20110,0,20119,20119
near_jump,0,20124,20124,0,20129,20129
near_jump,0,20126,20126,0,20164,20164
far_call,0,20500,20500,3106,2146,51842
near_jump,0,6708,6708,0,6713,6713
near_jump,0,6710,6710,0,6530,6530
near_jump,0,6799,6799,0,6804,6804
near_jump,0,6801,6801,0,6678,6678
far_call,0,6903,6903,3106,32538,82234
near_jump,0,14030,14030,0,14038,14038
near_jump,0,14043,14043,0,14049,14049
far_call,0,14134,14134,5915,6534,101174
near_jump,0,14201,14201,0,14206,14206
near_jump,0,14203,14203,0,14220,14220
far_call,0,22756,22756,3106,2146,51842
near_jump,0,23367,23367,0,23372,23372
near_jump,0,23369,23369,0,23480,23480
near_jump,0,23392,23392,0,23397,23397
near_jump,0,23394,23394,0,23453,23453
far_call,0,23245,23245,3106,32538,82234
near_jump,0,23253,23253,0,23260,23260
near_jump,0,23266,23266,0,23271,23271
near_jump,0,23268,23268,0,23283,23283
far_call,0,17637,17637,3106,2146,51842
far_call,0,17686,17686,3106,24624,74320
near_jump,0,17747,17747,0,17752,17752
near_jump,0,17749,17749,0,17772,17772
near_jump,0,18698,18698,0,18703,18703
near_jump,0,18700,18700,0,18713,18713
near_jump,0,19033,19033,0,19038,19038
near_jump,0,19035,19035,0,19084,19084
near_jump,0,19066,19066,0,19071,19071
near_jump,0,19068,19068,0,19084,19084
near_jump,0,19418,19418,0,19423,19423
near_jump,0,19420,19420,0,19431,19431
near_jump,0,19748,19748,0,19753,19753
near_jump,0,19750,19750,0,19799,19799
near_jump,0,19781,19781,0,19786,19786
near_jump,0,19783,19783,0,19799,19799
near_jump,0,20153,20153,0,20158,20158
near_jump,0,20155,20155,0,20164,20164
near_jump,0,20169,20169,0,20174,20174
near_jump,0,20171,20171,0,20357,20357
near_jump,0,6713,6713,0,6718,6718
near_jump,0,6715,6715,0,6753,6753
near_jump,0,6544,6544,0,6895,6895
near_jump,0,6804,6804,0,6809,6809
near_jump,0,6806,6806,0,6852,6852
near_jump,0,6686,6686,0,6895,6895
near_jump,0,14053,14053,0,14058,14058
near_jump,0,14055,14055,0,14112,14112
near_jump,0,14231,14231,0,14236,14236
near_jump,0,14233,14233,0,14255,14255
near_jump,0,23376,23376,0,23381,23381
near_jump,0,23378,23378,0,23480,23480
near_jump,0,23485,23485,0,23490,23490
near_jump,0,23487,23487,0,23549,23549
far_call,0,23442,23442,3106,32538,82234
near_jump,0,23450,23450,0,23457,23457
near_jump,0,23463,23463,0,23468,23468
near_jump,0,23465,23465,0,23480,23480
far_call,0,23275,23275,3106,2146,51842
far_call,0,23308,23308,3106,24624,74320
far_call,0,23344,23344,3106,24624,74320
near_jump,0,17762,17762,0,17767,17767
near_jump,0,17764,17764,0,17772,17772
far_call,0,17787,17787,3106,24624,74320
far_call,0,17795,17795,5915,6534,101174
far_call,0,17807,17807,5915,6534,101174
far_call,0,17818,17818,5915,6534,101174
far_call,0,17829,17829,5915,6534,101174
near_jump,0,18708,18708,0,18713,18713
near_jump,0,18710,18710,0,18727,18727
near_jump,0,18722,18722,0,18727,18727
near_jump,0,18724,18724,0,18772,18772
near_jump,0,19093,19093,0,19098,19098
near_jump,0,19095,19095,0,19108,19108
near_jump,0,19426,19426,0,19431,19431
near_jump,0,19428,19428,0,19476,19476
near_jump,0,19459,19459,0,19464,19464
near_jump,0,19461,19461,0,19476,19476
near_jump,0,19808,19808,0,19813,19813
near_jump,0,19810,19810,0,19821,19821
near_jump,0,20198,20198,0,20203,20203
near_jump,0,20200,20200,0,20212,20212
near_jump,0,20362,20362,0,20367,20367
near_jump,0,20364,20364,0,20402,20402
near_jump,0,6721,6721,0,6726,6726
near_jump,0,6723,6723,0,6530,6530
near_jump,0,6756,6756,0,6761,6761
near_jump,0,6758,6758,0,6547,6547
near_jump,0,6812,6812,0,6817,6817
near_jump,0,6814,6814,0,6594,6594
near_jump,0,6855,6855,0,6860,6860
near_jump,0,6857,6857,0,6664,6664
near_jump,0,14075,14075,0,14080,14080
near_jump,0,14077,14077,0,14103,14103
near_jump,0,14278,14278,0,14283,14283
near_jump,0,14280,14280,0,14289,14289
near_jump,0,23495,23495,0,23500,23500
near_jump,0,23497,23497,0,23549,23549
near_jump,0,23554,23554,0,23559,23559
near_jump,0,23556,23556,0,23578,23578
far_call,0,23472,23472,3106,2146,51842
near_jump,0,18755,18755,0,18760,18760
near_jump,0,18757,18757,0,18772,18772
near_jump,0,18781,18781,0,18786,18786
near_jump,0,18783,18783,0,18794,18794
near_jump,0,19103,19103,0,19108,19108
near_jump,0,19105,19105,0,19122,19122
near_jump,0,19117,19117,0,19122,19122
near_jump,0,19119,19119,0,19168,19168
near_jump,0,19485,19485,0,19490,19490
near_jump,0,19487,19487,0,19500,19500
near_jump,0,19816,19816,0,19821,19821
near_jump,0,19818,19818,0,19867,19867
near_jump,0,19849,19849,0,19854,19854
near_jump,0,19851,19851,0,19867,19867
near_jump,0,20209,20209,0,20357,20357
far_call,0,20248,20248,3106,24624,74320
near_jump,0,20309,20309,0,20314,20314
near_jump,0,20311,20311,0,20334,20334
near_jump,0,20391,20391,0,20396,20396
near_jump,0,20393,20393,0,20402,20402
near_jump,0,20407,20407,0,20412,20412
near_jump,0,20409,20409,0,20423,20423
near_jump,0,6729,6729,0,6734,6734
near_jump,0,6731,6731,0,6577,6577
near_jump,0,6764,6764,0,6769,6769
near_jump,0,6766,6766,0,6594,6594
near_jump,0,6561,6561,0,6895,6895
near_jump,0,6820,6820,0,6825,6825
near_jump,0,6822,6822,0,6636,6636
near_jump,0,6605,6605,0,6895,6895
near_jump,0,6863,6863,0,6868,6868
near_jump,0,6865,6865,0,6664,6664
near_jump,0,6675,6675,0,6895,6895
near_jump,0,14080,14080,0,14085,14085
near_jump,0,14082,14082,0,14094,14094
near_jump,0,14109,14109,0,14046,14046
near_jump,0,14300,14300,0,14305,14305
near_jump,0,14302,14302,0,14317,14317
near_jump,0,23505,23505,0,23510,23510
near_jump,0,23507,23507,0,23549,23549
near_jump,0,23564,23564,0,23569,23569
near_jump,0,23566,23566,0,23667,23667
near_jump,0,23587,23587,0,23592,23592
near_jump,0,23589,23589,0,23598,23598
near_jump,0,18789,18789,0,18794,18794
near_jump,0,18791,18791,0,18839,18839
near_jump,0,18822,18822,0,18827,18827
near_jump,0,18824,18824,0,18839,18839
near_jump,0,19150,19150,0,19155,19155
near_jump,0,19152,19152,0,19168,19168
near_jump,0,19177,19177,0,19182,19182
near_jump,0,19179,19179,0,19190,19190
near_jump,0,19495,19495,0,19500,19500
near_jump,0,19497,19497,0,19514,19514
near_jump,0,19509,19509,0,19514,19514
near_jump,0,19511,19511,0,19559,19559
near_jump,0,19876,19876,0,19881,19881
near_jump,0,19878,19878,0,19891,19891
near_jump,0,20324,20324,0,20329,20329
near_jump,0,20326,20326,0,20334,20334
far_call,0,20349,20349,3106,24624,74320
near_jump,0,20418,20418,0,20423,20423
near_jump,0,20420,20420,0,20438,20438
far_call,0,20427,20427,3106,2146,51842
near_jump,0,20435,20435,0,20476,20476
near_jump,0,6737,6737,0,6742,6742
near_jump,0,6739,6739,0,6564,6564
near_jump,0,6591,6591,0,6895,6895
near_jump,0,6772,6772,0,6777,6777
near_jump,0,6774,6774,0,6594,6594
near_jump,0,6828,6828,0,6833,6833
near_jump,0,6830,6830,0,6650,6650
near_jump,0,6647,6647,0,6895,6895
near_jump,0,6871,6871,0,6876,6876
near_jump,0,6873,6873,0,6664,6664
near_jump,0,14089,14089,0,14094,14094
near_jump,0,14091,14091,0,14103,14103
near_jump,0,14100,14100,0,14109,14109
near_jump,0,14328,14328,0,14333,14333
near_jump,0,14330,14330,0,14422,14422
near_jump,0,23515,23515,0,23520,23520
near_jump,0,23517,23517,0,23540,23540
near_jump,0,23573,23573,0,23578,23578
near_jump,0,23575,23575,0,23667,23667
near_jump,0,23672,23672,0,23677,23677
near_jump,0,23674,23674,0,23696,23696
far_call,0,23623,23623,3106,24624,74320
far_call,0,23659,23659,3106,24624,74320
near_jump,0,19185,19185,0,19190,19190
near_jump,0,19187,19187,0,19236,19236
near_jump,0,19218,19218,0,19223,19223
near_jump,0,19220,19220,0,19236,19236
near_jump,0,19542,19542,0,19547,19547
near_jump,0,19544,19544,0,19559,19559
near_jump,0,19568,19568,0,19573,19573
near_jump,0,19570,19570,0,19581,19581
near_jump,0,19886,19886,0,19891,19891
near_jump,0,19888,19888,0,19905,19905
near_jump,0,19900,19900,0,19905,19905
near_jump,0,19902,19902,0,19951,19951
near_jump,0,20444,20444,0,20449,20449
near_jump,0,20446,20446,0,20464,20464
near_jump,0,6745,6745,0,6750,6750
near_jump,0,6747,6747,0,6594,6594
near_jump,0,6574,6574,0,6895,6895
near_jump,0,6780,6780,0,6785,6785
near_jump,0,6782,6782,0,6530,6530
near_jump,0,6836,6836,0,6841,6841
near_jump,0,6838,6838,0,6594,6594
near_jump,0,6661,6661,0,6895,6895
near_jump,0,6879,6879,0,6884,6884
near_jump,0,6881,6881,0,6594,6594
near_jump,0,14341,14341,0,14346,14346
near_jump,0,14343,14343,0,14361,14361
near_jump,0,14433,14433,0,14438,14438
near_jump,0,14435,14435,0,14450,14450
near_jump,0,23525,23525,0,23530,23530
near_jump,0,23527,23527,0,23540,23540
near_jump,0,23544,23544,0,23549,23549
near_jump,0,23546,23546,0,24016,24016
near_jump,0,23682,23682,0,23687,23687
near_jump,0,23684,23684,0,23785,23785
near_jump,0,23705,23705,0,23710,23710
near_jump,0,23707,23707,0,23716,23716
near_jump,0,19576,19576,0,19581,19581
near_jump,0,19578,19578,0,19626,19626
near_jump,0,19609,19609,0,19614,19614
near_jump,0,19611,19611,0,19626,19626
near_jump,0,19933,19933,0,19938,19938
near_jump,0,19935,19935,0,19951,19951
near_jump,0,19960,19960,0,19965,19965
near_jump,0,19962,19962,0,19973,19973
far_call,0,20453,20453,3106,2146,51842
near_jump,0,20461,20461,0,20476,20476
far_call,0,20468,20468,3106,2146,51842
near_jump,0,6750,6750,0,6895,6895
near_jump,0,6788,6788,0,6793,6793
near_jump,0,6790,6790,0,6608,6608
near_jump,0,6844,6844,0,6849,6849
near_jump,0,6846,6846,0,6564,6564
near_jump,0,6887,6887,0,6892,6892
near_jump,0,6889,6889,0,6577,6577
near_jump,0,14358,14358,0,14422,14422
near_jump,0,14369,14369,0,14374,14374
near_jump,0,14371,14371,0,14398,14398
near_jump,0,14461,14461,0,14466,14466
near_jump,0,14463,14463,0,14478,14478
near_jump,0,23535,23535,0,23540,23540
near_jump,0,23537,23537,0,24016,24016
near_jump,0,24021,24021,0,24026,24026
near_jump,0,24023,24023,0,24036,24036
near_jump,0,23691,23691,0,23696,23696
near_jump,0,23693,23693,0,23785,23785
near_jump,0,23790,23790,0,23795,23795
near_jump,0,23792,23792,0,23814,23814
far_call,0,23741,23741,3106,24624,74320
far_call,0,23777,23777,3106,24624,74320
near_jump,0,19968,19968,0,19973,19973
near_jump,0,19970,19970,0,20019,20019
near_jump,0,20001,20001,0,20006,20006
near_jump,0,20003,20003,0,20019,20019
near_jump,0,6793,6793,0,6895,6895
near_jump,0,6619,6619,0,6895,6895
near_jump,0,6849,6849,0,6895,6895
near_jump,0,6892,6892,0,6895,6895
far_call,0,14374,14374,5915,6534,101174
near_jump,0,14395,14395,0,14422,14422
far_call,0,14398,14398,5915,6534,101174
near_jump,0,14489,14489,0,14494,14494
near_jump,0,14491,14491,0,14506,14506
near_jump,0,24031,24031,0,24036,24036
near_jump,0,24033,24033,0,24310,24310
near_jump,0,24042,24042,0,24047,24047
near_jump,0,24044,24044,0,24059,24059
near_jump,0,23800,23800,0,23805,23805
near_jump,0,23802,23802,0,23903,23903
near_jump,0,23823,23823,0,23828,23828
near_jump,0,23825,23825,0,23834,23834
near_jump,0,14517,14517,0,14522,14522
near_jump,0,14519,14519,0,14533,14533
near_jump,0,24315,24315,0,24320,24320
near_jump,0,24317,24317,0,24339,24339
far_call,0,24051,24051,3106,2146,51842
